order_id,order_date,customer_segment,region,product_category,customer_age,quantity,unit_price,discount_pct,revenue,rating,delivery_days,shipping_cost
100433,2024-03-13 04:00:00,Corporate,South,Furniture,70.0,3.0,$353.89,0.23,817.49,2.9,4.0,
100463,2024-03-18 04:00:00,Consumer,East,Clothing,68.0,3.0,$119.50,0.211,282.86,3.5,6.0,9.59
101021,2024-06-19 04:00:00,Corporate,West,Office Supplies,70.0,4.0,$7.90,0.114,28.0,2.8,,5.37
100207,2024-02-04 12:00:00,Corporate,East,Electronics,36.0,5.0,$170.86,0.206,678.31,5.0,3.0,
101410,2024-08-23 00:00:00,Corporate,East,Electronics,25.0,5.0,$249.93,0.507,616.08,4.3,5.0,11.72
101936,2024-11-18 16:00:00,Consumer,South,Electronics,40.0,3.0,$150.92,0.194,364.92,4.3,5.0,8.05
100501,2024-03-24 12:00:00,Home Office,West,Furniture,46.0,5.0,$192.18,0.23,739.89,4.5,7.0,22.06
101787,2024-10-24 20:00:00,Corporate,North,Office Supplies,54.0,2.0,$18.97,0.216,29.74,3.6,4.0,
101014,2024-06-18 00:00:00,Consumer,South,Electronics,54.0,2.0,$59.22,0.484,61.12,4.4,1.0,5.36
101661,2024-10-03 20:00:00,Corporate,Central,Electronics,56.0,3.0,$152.26,0.135,395.11,5.0,,
100541,2024-03-31 04:00:00,Corporate,South,Electronics,19.0,3.0,$462.09,0.142,1189.42,3.6,2.0,15.11
100857,2024-05-22 20:00:00,Home Office,South,Office Supplies,37.0,3.0,$11.94,0.135,30.98,5.0,3.0,5.8
101997,2024-11-28 20:00:00,Consumer,East,Office Supplies,20.0,5.0,$27.36,0.069,,5.0,6.0,8.66
101490,2024-09-05 08:00:00,Consumer,East,Furniture,73.0,2.0,$89.13,0.175,147.06,4.4,3.0,26.96
100769,2024-05-08 04:00:00,Corporate,Central,Office Supplies,29.0,1.0,$17.86,0.242,13.54,5.0,,
100468,2024-03-19 00:00:00,Consumer,East,Clothing,62.0,3.0,$52.21,0.056,147.86,5.0,7.0,6.51
100022,2024-01-04 16:00:00,Home Office,North,Furniture,50.0,5.0,$684.56,0.137,2953.88,5.0,2.0,28.14
101842,2024-11-03 00:00:00,Consumer,East,Electronics,40.0,1.0,$224.42,0.206,178.19,3.6,4.0,
101319,2024-08-07 20:00:00,Home Office,South,Furniture,24.0,3.0,$332.79,0.166,832.64,4.3,6.0,22.05
101616,2024-09-26 08:00:00,Consumer,South,Furniture,62.0,4.0,$393.08,0.466,839.62,3.5,2.0,23.51
100136,2024-01-23 16:00:00,Home Office,South,Office Supplies,69.0,1.0,$23.13,0.148,19.71,4.0,4.0,13.51
101081,2024-06-29 04:00:00,Home Office,North,Office Supplies,40.0,5.0,$9.68,0.049,46.03,5.0,2.0,
100828,2024-05-18 00:00:00,Home Office,West,Office Supplies,34.0,3.0,$13.31,0.162,33.46,,6.0,2.66
101518,2024-09-10 00:00:00,Consumer,East,Electronics,36.0,5.0,$369.97,0.136,1598.27,4.7,4.0,9.68
101784,2024-10-24 08:00:00,Consumer,East,Electronics,40.0,5.0,$166.80,0.336,553.78,5.0,5.0,6.58
100218,2024-02-06 08:00:00,Home Office,Central,Clothing,63.0,5.0,$48.63,0.162,203.76,5.0,5.0,
100862,2024-05-23 16:00:00,Corporate,South,Electronics,30.0,3.0,$142.67,0.13,372.37,3.0,6.0,
101085,2024-06-29 20:00:00,Corporate,South,Furniture,57.0,5.0,$310.99,0.199,1245.51,3.8,5.0,23.93
101843,2024-11-03 04:00:00,Home Office,East,Office Supplies,70.0,4.0,$27.20,0.156,91.83,3.4,5.0,9.18
100407,2024-03-08 20:00:00,Corporate,South,Furniture,43.0,1.0,$419.25,0.444,233.1,4.5,3.0,17.83
101238,2024-07-25 08:00:00,Consumer,South,Furniture,64.0,1.0,$239.95,0.118,211.64,2.5,5.0,26.42
100160,2024-01-27 16:00:00,Consumer,East,Office Supplies,27.0,1.0,$27.05,0.055,25.56,5.0,1.0,7.32
100316,2024-02-22 16:00:00,Consumer,North,Clothing,54.0,2.0,$74.19,0.167,123.6,4.1,1.0,14.45
100478,2024-03-20 16:00:00,Corporate,South,Office Supplies,56.0,46.0,$14.14,0.256,31.56,4.3,5.0,9.36
101395,2024-08-20 12:00:00,Consumer,Central,Furniture,67.0,1.0,$206.83,0.073,191.73,3.7,3.0,20.38
100728,2024-05-01 08:00:00,Consumer,South,Office Supplies,59.0,5.0,$19.69,0.156,83.09,4.3,,10.01
101194,2024-07-18 00:00:00,Home Office,East,Clothing,19.0,5.0,$20.10,0.099,90.55,4.0,4.0,7.96
100382,2024-03-04 16:00:00,Corporate,North,Electronics,43.0,2.0,$224.87,0.142,385.88,3.8,2.0,
100091,2024-01-16 04:00:00,Corporate,West,Office Supplies,,2.0,$14.99,0.025,29.23,4.1,7.0,7.06
101131,2024-07-07 12:00:00,Consumer,Central,Electronics,33.0,4.0,$319.12,0.191,1032.67,5.0,4.0,
100419,2024-03-10 20:00:00,Home Office,Central,Office Supplies,,5.0,$8.75,0.043,41.87,5.0,2.0,
101720,2024-10-13 16:00:00,Consumer,East,Office Supplies,32.0,2.0,$59.75,0.026,116.39,3.7,5.0,
101196,2024-07-18 08:00:00,Consumer,East,Furniture,45.0,3.0,$259.20,0.094,704.51,4.3,5.0,20.04
101821,2024-10-30 12:00:00,Consumer,East,Office Supplies,23.0,4.0,$14.00,0.295,39.48,3.3,6.0,
101618,2024-09-26 16:00:00,Home Office,South,Office Supplies,22.0,5.0,$27.45,0.3,96.07,4.7,5.0,3.77
100996,2024-06-15 00:00:00,Corporate,East,Electronics,35.0,1.0,$526.74,0.425,302.88,3.7,5.0,4.07
100562,2024-04-03 16:00:00,Corporate,West,Electronics,74.0,4.0,$209.30,0.374,524.09,4.2,8.0,
100721,2024-04-30 04:00:00,Consumer,West,Office Supplies,55.0,2.0,$27.31,0.328,36.7,4.4,6.0,
100309,2024-02-21 12:00:00,Consumer,Central,Office Supplies,52.0,3.0,$11.78,0.041,33.89,3.6,5.0,1.0
100360,2024-03-01 00:00:00,Home Office,West,Electronics,62.0,1.0,$325.12,0.229,250.67,3.4,,
100651,2024-04-18 12:00:00,Home Office,South,Office Supplies,46.0,1.0,$4.88,0.035,4.71,4.4,4.0,8.73
101610,2024-09-25 08:00:00,Consumer,East,Electronics,61.0,2.0,$119.53,0.168,198.9,3.2,4.0,7.78
100991,2024-06-14 04:00:00,Corporate,West,Clothing,26.0,1.0,$58.18,0.156,49.1,4.4,6.0,10.3
100878,2024-05-26 08:00:00,Corporate,East,Furniture,38.0,2.0,$271.35,0.355,350.04,,4.0,20.35
100304,2024-02-20 16:00:00,Home Office,South,Electronics,29.0,1.0,$238.65,0.105,213.59,4.0,3.0,
100231,2024-02-08 12:00:00,Consumer,East,Electronics,66.0,4.0,$500.78,0.268,1466.28,4.2,6.0,
100680,2024-04-23 08:00:00,Consumer,West,Clothing,72.0,3.0,$28.96,0.212,68.46,5.0,5.0,1.36
100560,2024-04-03 08:00:00,Consumer,East,Clothing,19.0,2.0,$50.32,0.087,91.88,4.5,5.0,9.62
101127,2024-07-06 20:00:00,Corporate,North,Electronics,50.0,5.0,$177.04,0.291,627.61,5.0,2.0,7.61
101533,2024-09-12 12:00:00,Corporate,North,Furniture,33.0,5.0,$216.12,0.053,1023.33,5.0,2.0,
101246,2024-07-26 16:00:00,Corporate,South,Office Supplies,73.0,1.0,$20.06,0.187,16.31,4.3,5.0,8.21
100143,2024-01-24 20:00:00,Corporate,West,Furniture,65.0,1.0,$381.46,0.058,359.34,3.0,4.0,20.44
100693,2024-04-25 12:00:00,Consumer,Central,Clothing,,5.0,$10.54,0.116,46.59,,5.0,4.89
100849,2024-05-21 12:00:00,Home Office,South,Office Supplies,48.0,1.0,$16.08,0.24,12.22,,3.0,7.48
100180,2024-01-31 00:00:00,Home Office,West,Office Supplies,63.0,4.0,$7.55,0.108,26.94,3.6,5.0,
101902,2024-11-13 00:00:00,Corporate,West,Electronics,54.0,4.0,$114.59,0.169,380.9,5.0,4.0,6.84
101252,2024-07-27 16:00:00,Consumer,South,Electronics,62.0,5.0,$860.67,0.157,3627.72,2.7,4.0,6.53
101296,2024-08-04 00:00:00,Consumer,West,Clothing,37.0,5.0,$29.06,0.222,113.04,,6.0,9.52
100763,2024-05-07 04:00:00,Consumer,South,Office Supplies,18.0,5.0,$10.63,0.318,36.25,4.0,3.0,
100995,2024-06-14 20:00:00,Consumer,East,Electronics,28.0,3.0,$239.42,0.221,559.52,3.7,5.0,8.29
100025,2024-01-05 04:00:00,Consumer,South,Clothing,,1.0,$44.57,0.159,37.48,4.6,25.0,16.14
100203,2024-02-03 20:00:00,Consumer,North,Office Supplies,21.0,1.0,$16.30,0.328,10.95,4.9,3.0,11.31
101286,2024-08-02 08:00:00,Consumer,East,Office Supplies,,4.0,$11.39,0.107,40.69,5.0,5.0,9.79
101625,2024-09-27 20:00:00,Corporate,East,Office Supplies,45.0,2.0,$10.22,0.087,18.66,4.5,4.0,
101505,2024-09-07 20:00:00,Consumer,East,Furniture,36.0,4.0,$1164.23,0.064,4358.88,5.0,4.0,29.63
100494,2024-03-23 08:00:00,Corporate,Central,Electronics,40.0,4.0,$118.30,0.133,410.26,5.0,3.0,
100191,2024-02-01 20:00:00,Consumer,East,Office Supplies,24.0,2.0,$11.55,0.231,17.76,4.9,3.0,1.0
100307,2024-02-21 04:00:00,Corporate,South,Furniture,56.0,2.0,$280.25,0.415,327.89,3.5,4.0,21.73
100351,2024-02-28 12:00:00,Consumer,West,Electronics,28.0,5.0,$309.25,0.275,1121.03,,6.0,9.8
100107,2024-01-18 20:00:00,Consumer,Central,Office Supplies,42.0,2.0,$39.76,0.048,75.7,4.5,4.0,16.74
101449,2024-08-29 12:00:00,Consumer,West,Furniture,39.0,3.0,$196.93,0.21,466.72,5.0,6.0,20.53
100880,2024-05-26 16:00:00,Consumer,North,Electronics,58.0,4.0,$116.08,0.091,422.07,4.9,2.0,
100412,2024-03-09 16:00:00,Consumer,South,Office Supplies,21.0,2.0,$15.35,0.13,26.71,,4.0,13.91
100872,2024-05-25 08:00:00,Home Office,North,Office Supplies,22.0,1.0,$25.79,0.175,21.28,4.6,3.0,8.62
100391,2024-03-06 04:00:00,Consumer,West,Office Supplies,40.0,3.0,$17.18,0.301,36.03,3.8,5.0,8.93
100500,2024-03-24 08:00:00,Corporate,North,Electronics,26.0,1.0,$171.49,0.143,146.97,4.9,1.0,9.95
100981,2024-06-12 12:00:00,Corporate,South,Electronics,63.0,2.0,$234.28,0.553,209.45,5.0,3.0,5.49
101823,2024-10-30 20:00:00,Corporate,North,Electronics,34.0,4.0,$208.21,0.39,508.03,,2.0,7.26
101311,2024-08-06 12:00:00,Home Office,Central,Electronics,32.0,2.0,$282.45,0.155,,4.4,3.0,11.68
101826,2024-10-31 08:00:00,Consumer,South,Office Supplies,44.0,3.0,$9.12,0.211,21.59,4.7,4.0,1.0
101047,2024-06-23 12:00:00,Corporate,East,Office Supplies,42.0,2.0,$17.93,0.242,27.18,2.6,4.0,
101169,2024-07-13 20:00:00,Consumer,East,Furniture,26.0,3.0,$1044.42,0.19,2537.94,5.0,5.0,20.84
101803,2024-10-27 12:00:00,Corporate,North,Office Supplies,49.0,3.0,$19.88,0.086,54.51,4.2,2.0,
101155,2024-07-11 12:00:00,Consumer,South,Electronics,37.0,4.0,$220.89,0.104,791.67,4.5,4.0,7.85
100576,2024-04-06 00:00:00,Home Office,West,Office Supplies,57.0,2.0,$10.91,0.13,18.98,4.5,5.0,1.8
101546,2024-09-14 16:00:00,Consumer,East,Clothing,67.0,5.0,$96.34,0.135,416.67,,4.0,6.75
100014,2024-01-03 08:00:00,Consumer,South,Office Supplies,62.0,5.0,$11.65,0.252,395.52637317256125,4.1,4.0,9.98
101043,2024-06-22 20:00:00,Corporate,East,Furniture,74.0,3.0,$609.97,0.125,1601.17,3.4,4.0,21.87
100582,2024-04-07 00:00:00,Consumer,North,Office Supplies,58.0,5.0,$20.55,0.218,80.35,3.8,2.0,1.0
100112,2024-01-19 16:00:00,Consumer,North,Office Supplies,74.0,5.0,$17.12,0.089,77.98,4.0,3.0,11.55
100336,2024-02-26 00:00:00,Consumer,West,Electronics,65.0,5.0,$264.90,0.208,1049.0,,6.0,10.82
101362,2024-08-15 00:00:00,Corporate,East,Electronics,43.0,1.0,$245.59,0.316,167.98,3.0,6.0,
100278,2024-02-16 08:00:00,Home Office,West,Electronics,31.0,1.0,$203.98,0.013,201.33,3.6,4.0,8.98
100819,2024-05-16 12:00:00,Consumer,Central,Office Supplies,47.0,2.0,$5.36,0.238,8.17,3.6,4.0,6.41
100030,2024-01-06 00:00:00,Corporate,North,Office Supplies,37.0,4.0,$44.57,0.098,,2.8,4.0,12.52
100580,2024-04-06 16:00:00,Consumer,North,Office Supplies,42.0,3.0,$13.07,0.221,30.54,3.9,1.0,12.14
101602,2024-09-24 00:00:00,Corporate,East,Clothing,55.0,2.0,$87.15,0.127,152.16,4.6,5.0,11.21
100519,2024-03-27 12:00:00,Corporate,North,Electronics,53.0,2.0,$446.46,0.345,584.86,3.8,1.0,11.73
101792,2024-10-25 16:00:00,Consumer,North,Electronics,27.0,5.0,$222.17,0.139,956.44,,4.0,5.95
101938,2024-11-19 00:00:00,Consumer,East,Office Supplies,32.0,5.0,$20.92,0.223,81.27,5.0,5.0,5.61
100488,2024-03-22 08:00:00,Corporate,North,Electronics,71.0,1.0,$218.10,0.112,193.67,4.7,2.0,8.66
101329,2024-08-09 12:00:00,Consumer,South,Furniture,44.0,2.0,$305.64,0.118,539.15,3.2,3.0,23.72
100158,2024-01-27 08:00:00,Corporate,South,Furniture,22.0,1.0,$424.49,0.266,311.58,4.7,4.0,24.57
101550,2024-09-15 08:00:00,Consumer,West,Electronics,,3.0,$169.85,0.185,415.28,3.5,6.0,13.03
101079,2024-06-28 20:00:00,Consumer,South,Office Supplies,56.0,4.0,$24.69,0.076,91.25,4.8,3.0,
100943,2024-06-06 04:00:00,Consumer,North,Clothing,58.0,4.0,$88.48,0.374,221.55,5.0,,15.22
101051,2024-06-24 04:00:00,Consumer,North,Furniture,46.0,5.0,$217.44,0.125,951.3,4.4,4.0,22.54
100003,2024-01-01 12:00:00,Corporate,East,Electronics,48.0,1.0,$193.16,0.322,,4.6,,
100119,2024-01-20 20:00:00,Corporate,South,Furniture,63.0,5.0,$996.71,0.243,3772.55,4.7,4.0,16.91
100341,2024-02-26 20:00:00,Home Office,North,Electronics,67.0,5.0,$103.72,0.157,437.18,5.0,3.0,10.86
100797,2024-05-12 20:00:00,Consumer,South,Furniture,50.0,3.0,$215.17,0.194,520.28,,4.0,
101211,2024-07-20 20:00:00,Corporate,West,Electronics,,1.0,$256.16,0.162,214.66,4.5,6.0,3.05
101139,2024-07-08 20:00:00,Corporate,South,Office Supplies,64.0,5.0,$16.28,0.062,76.35,3.6,4.0,7.78
101575,2024-09-19 12:00:00,Consumer,South,Electronics,50.0,4.0,$177.26,0.097,640.26,3.6,6.0,6.78
101920,2024-11-16 00:00:00,Consumer,North,Furniture,36.0,2.0,$416.21,0.08,765.83,,3.0,19.07
100356,2024-02-29 08:00:00,Corporate,East,Clothing,20.0,5.0,$51.70,0.502,128.73,5.0,5.0,
100074,2024-01-13 08:00:00,Consumer,South,Electronics,,1.0,$464.13,0.021,454.38,4.4,5.0,1.0
100182,2024-01-31 08:00:00,Consumer,West,Office Supplies,49.0,1.0,$16.34,0.158,13.76,5.0,6.0,8.95
100442,2024-03-14 16:00:00,Corporate,North,Clothing,61.0,5.0,$58.33,0.21,230.4,3.2,3.0,
101240,2024-07-25 16:00:00,Home Office,Central,Electronics,30.0,3.0,$121.11,0.188,295.02,4.4,4.0,7.2
100342,2024-02-27 00:00:00,Corporate,West,Office Supplies,40.0,2.0,$48.20,0.554,42.99,4.8,3.0,16.74
101421,2024-08-24 20:00:00,Consumer,South,Furniture,61.0,1.0,$698.45,0.604,276.59,3.4,4.0,
101909,2024-11-14 04:00:00,Home Office,West,Electronics,,4.0,$339.80,0.106,1215.12,2.2,6.0,12.73
101743,2024-10-17 12:00:00,Home Office,East,Clothing,39.0,3.0,$25.05,0.278,54.26,4.0,4.0,
101465,2024-09-01 04:00:00,Corporate,West,Office Supplies,29.0,5.0,$14.30,0.051,67.85,4.3,6.0,1.59
100266,2024-02-14 08:00:00,Consumer,West,Furniture,35.0,2.0,$251.69,0.112,447.0,5.0,5.0,20.09
101701,2024-10-10 12:00:00,Home Office,South,Electronics,43.0,5.0,$197.65,0.057,931.92,3.3,2.0,6.21
100124,2024-01-21 16:00:00,Consumer,South,Clothing,65.0,2.0,$124.54,0.25,186.81,4.5,4.0,8.15
100282,2024-02-17 00:00:00,Consumer,South,Office Supplies,58.0,4.0,$24.51,0.264,72.16,5.0,4.0,
100586,2024-04-07 16:00:00,Consumer,South,Office Supplies,,5.0,$29.92,0.124,131.05,4.9,,4.99
100464,2024-03-18 08:00:00,Corporate,South,Electronics,34.0,5.0,$137.77,0.078,,3.3,4.0,7.53
101203,2024-07-19 12:00:00,Corporate,East,Furniture,26.0,1.0,$454.28,0.439,254.85,2.9,8.0,20.27
101201,2024-07-19 04:00:00,Corporate,Central,Electronics,70.0,1.0,$247.60,0.07,230.27,4.1,2.0,
101573,2024-09-19 04:00:00,Corporate,East,Clothing,74.0,3.0,$34.59,0.195,83.53,4.7,21.0,2.69
101263,2024-07-29 12:00:00,Home Office,East,Clothing,41.0,1.0,$87.79,0.147,74.88,4.2,5.0,7.18
101956,2024-11-22 00:00:00,Corporate,Central,Office Supplies,30.0,4.0,$4.06,0.146,13.87,4.1,3.0,
100912,2024-06-01 00:00:00,Home Office,East,Furniture,71.0,4.0,$463.11,0.046,1767.23,3.6,4.0,27.51
101160,2024-07-12 08:00:00,Consumer,Central,Clothing,19.0,2.0,$43.33,0.059,81.55,5.0,4.0,6.71
101077,2024-06-28 12:00:00,Consumer,East,Electronics,,3.0,$146.21,0.079,403.98,5.0,4.0,15.41
100637,2024-04-16 04:00:00,Corporate,North,Office Supplies,53.0,3.0,$19.23,0.013,56.94,5.0,3.0,
101758,2024-10-20 00:00:00,Home Office,Central,Electronics,52.0,5.0,$432.33,0.051,2051.41,,1.0,11.62
101714,2024-10-12 16:00:00,Consumer,West,Electronics,48.0,1.0,$136.40,0.179,111.98,4.9,6.0,9.05
100716,2024-04-29 08:00:00,Corporate,East,Furniture,42.0,1.0,$246.18,0.17,204.33,3.4,2.0,18.51
101957,2024-11-22 04:00:00,Consumer,Central,Electronics,39.0,4.0,$184.13,0.127,642.98,3.3,5.0,8.76
100558,2024-04-03 00:00:00,Corporate,East,Electronics,21.0,3.0,$201.29,0.191,488.53,4.7,3.0,5.5
101650,2024-10-02 00:00:00,Consumer,South,Clothing,72.0,2.0,$138.50,0.093,251.24,4.6,3.0,13.04
100522,2024-03-28 00:00:00,Consumer,South,Office Supplies,39.0,3.0,$25.32,0.278,54.84,,3.0,8.83
100057,2024-01-10 12:00:00,Corporate,East,Clothing,56.0,5.0,$39.77,0.137,171.61,4.2,3.0,7.12
100568,2024-04-04 16:00:00,Consumer,East,Office Supplies,35.0,5.0,$18.15,0.288,64.61,5.0,5.0,9.23
101313,2024-08-06 20:00:00,Consumer,East,Office Supplies,32.0,3.0,$24.62,0.062,69.28,4.7,2.0,
101123,2024-07-06 04:00:00,Consumer,East,Office Supplies,35.0,2.0,$8.21,0.377,10.23,,4.0,10.34
100524,2024-03-28 08:00:00,Consumer,Central,Office Supplies,19.0,4.0,$16.99,0.128,59.26,4.9,6.0,6.73
101960,2024-11-22 16:00:00,Corporate,South,Electronics,60.0,4.0,$556.23,0.061,2089.2,4.7,2.0,13.44
100713,2024-04-28 20:00:00,Home Office,North,Clothing,73.0,2.0,$26.33,0.194,42.44,4.7,,13.29
100116,2024-01-20 08:00:00,Corporate,South,Office Supplies,63.0,2.0,$21.94,0.165,36.64,4.4,4.0,1.0
101213,2024-07-21 04:00:00,Consumer,East,Clothing,62.0,5.0,$34.67,0.085,158.62,,4.0,11.6
101393,2024-08-20 04:00:00,Consumer,North,Furniture,31.0,2.0,$170.60,0.099,,2.8,4.0,
101166,2024-07-13 08:00:00,Corporate,North,Furniture,72.0,2.0,$156.62,0.102,281.29,3.0,4.0,21.6
101191,2024-07-17 12:00:00,Consumer,North,Office Supplies,60.0,2.0,$42.45,0.145,72.59,5.0,4.0,4.39
100081,2024-01-14 12:00:00,Consumer,North,Electronics,57.0,3.0,$226.49,0.219,530.67,3.7,1.0,8.07
101978,2024-11-25 16:00:00,Corporate,East,Electronics,56.0,3.0,$549.44,0.088,1503.27,4.5,4.0,3.66
100758,2024-05-06 08:00:00,Consumer,West,Electronics,68.0,5.0,$171.02,0.113,758.47,3.9,,2.72
101343,2024-08-11 20:00:00,Corporate,North,Office Supplies,60.0,2.0,$12.34,0.142,21.18,3.3,4.0,3.06
101357,2024-08-14 04:00:00,Consumer,East,Furniture,30.0,1.0,$317.39,0.403,189.48,,4.0,
101298,2024-08-04 08:00:00,Corporate,East,Electronics,41.0,1.0,$95.20,0.185,77.59,,4.0,12.29
100686,2024-04-24 08:00:00,Consumer,South,Electronics,23.0,2.0,$240.01,0.154,406.1,4.6,4.0,2.43
100396,2024-03-07 00:00:00,Corporate,South,Electronics,37.0,5.0,$198.94,0.011,983.76,5.0,5.0,7.35
101604,2024-09-24 08:00:00,Consumer,Central,Office Supplies,46.0,2.0,$20.25,0.197,32.52,4.2,3.0,1.9
100487,2024-03-22 04:00:00,Consumer,West,Electronics,58.0,4.0,$168.65,0.134,584.2,4.6,7.0,3.9
100018,2024-01-04 00:00:00,Corporate,East,Electronics,56.0,1.0,$311.50,0.158,262.28,2.1,5.0,9.5
101767,2024-10-21 12:00:00,Consumer,South,Office Supplies,57.0,5.0,$16.65,0.067,77.67,5.0,3.0,5.98
100271,2024-02-15 04:00:00,Consumer,East,Furniture,45.0,2.0,$309.53,0.072,574.49,5.0,3.0,
101672,2024-10-05 16:00:00,Corporate,South,Furniture,42.0,2.0,$529.45,0.185,863.0,4.7,3.0,27.81
101578,2024-09-20 00:00:00,Home Office,West,Clothing,67.0,2.0,$67.75,0.198,108.67,4.8,6.0,
101773,2024-10-22 12:00:00,Home Office,West,Office Supplies,29.0,3.0,$22.45,0.254,50.24,,5.0,7.11
101663,2024-10-04 04:00:00,Consumer,West,Electronics,50.0,4.0,$256.03,0.324,692.31,3.3,8.0,
101290,2024-08-03 00:00:00,Consumer,South,Furniture,69.0,1.0,$184.49,0.414,,5.0,3.0,
101877,2024-11-08 20:00:00,Consumer,Central,Electronics,69.0,1.0,$157.98,0.123,138.55,4.7,5.0,11.93
100619,2024-04-13 04:00:00,Consumer,Central,Office Supplies,35.0,4.0,$20.22,0.006,80.39,4.0,2.0,
101016,2024-06-18 08:00:00,Corporate,Central,Office Supplies,25.0,4.0,$11.90,0.199,38.13,,3.0,9.2
100992,2024-06-14 08:00:00,Corporate,South,Office Supplies,18.0,4.0,$38.72,0.026,150.85,4.9,5.0,11.78
101156,2024-07-11 16:00:00,Consumer,North,Furniture,,3.0,$212.66,0.19,516.76,3.6,3.0,
101950,2024-11-21 00:00:00,Home Office,South,Furniture,38.0,5.0,$180.48,0.033,872.62,5.0,,23.51
101323,2024-08-08 12:00:00,Corporate,West,Electronics,31.0,5.0,$272.97,0.21,1078.23,3.2,6.0,7.78
100854,2024-05-22 08:00:00,Consumer,West,Electronics,51.0,2.0,$294.82,0.168,490.58,3.2,8.0,
100177,2024-01-30 12:00:00,Home Office,West,Clothing,73.0,2.0,$29.61,0.14,50.93,,5.0,
100806,2024-05-14 08:00:00,Corporate,South,Furniture,40.0,1.0,$260.86,0.149,221.99,3.9,2.0,
101697,2024-10-09 20:00:00,Corporate,North,Clothing,33.0,2.0,$105.61,0.263,155.67,4.2,1.0,6.7
100237,2024-02-09 12:00:00,Corporate,South,Clothing,44.0,5.0,$107.24,0.033,518.51,5.0,2.0,10.85
101501,2024-09-07 04:00:00,Home Office,East,Office Supplies,41.0,45.0,$11.75,0.34,7.75,5.0,,10.86
100886,2024-05-27 16:00:00,Consumer,North,Electronics,34.0,5.0,$149.63,0.269,,5.0,2.0,14.4
100285,2024-02-17 12:00:00,Consumer,North,Electronics,19.0,1.0,$417.95,0.169,347.32,4.2,2.0,11.37
101277,2024-07-31 20:00:00,Consumer,East,Office Supplies,61.0,4.0,$17.52,0.082,64.33,5.0,5.0,7.95
100028,2024-01-05 16:00:00,Consumer,East,Furniture,27.0,3.0,$342.14,0.07,954.57,5.0,4.0,19.28
101283,2024-08-01 20:00:00,Corporate,North,Furniture,29.0,5.0,$319.96,0.075,1479.82,4.8,2.0,24.84
101756,2024-10-19 16:00:00,Consumer,South,Electronics,57.0,4.0,$114.14,0.047,435.1,4.8,3.0,
101066,2024-06-26 16:00:00,Consumer,South,Office Supplies,20.0,4.0,$12.96,0.21,40.95,4.0,5.0,
100504,2024-03-25 00:00:00,Consumer,South,Electronics,33.0,3.0,$867.26,0.151,2208.91,2.8,5.0,5.16
101589,2024-09-21 20:00:00,Consumer,South,Office Supplies,70.0,4.0,$30.13,0.388,73.76,3.3,3.0,10.03
101724,2024-10-14 08:00:00,Consumer,West,Office Supplies,51.0,2.0,$20.61,0.108,,,6.0,4.23
101006,2024-06-16 16:00:00,Home Office,East,Office Supplies,35.0,3.0,$24.39,0.065,68.41,5.0,6.0,9.23
100570,2024-04-05 00:00:00,Consumer,North,Furniture,30.0,1.0,$560.10,0.086,511.93,3.0,4.0,24.96
100664,2024-04-20 16:00:00,Consumer,East,Office Supplies,19.0,2.0,$16.08,0.264,,,3.0,
100332,2024-02-25 08:00:00,Corporate,West,Electronics,72.0,4.0,$110.55,0.192,357.3,,5.0,
100788,2024-05-11 08:00:00,Corporate,Central,Electronics,33.0,2.0,$151.47,0.193,244.47,,4.0,
101162,2024-07-12 16:00:00,Corporate,North,Electronics,52.0,5.0,$179.72,0.381,556.23,5.0,1.0,1.0
101267,2024-07-30 04:00:00,Home Office,West,Clothing,52.0,3.0,$22.04,0.38,40.99,5.0,5.0,2.07
100791,2024-05-11 20:00:00,Consumer,North,Electronics,21.0,4.0,$191.21,0.295,539.21,4.8,3.0,7.9
101818,2024-10-30 00:00:00,Consumer,West,Furniture,50.0,4.0,$283.38,0.126,990.7,5.0,5.0,21.75
100416,2024-03-10 08:00:00,Consumer,South,Office Supplies,38.0,5.0,$4.97,0.091,22.59,4.4,5.0,5.03
101350,2024-08-13 00:00:00,Corporate,North,Clothing,69.0,1.0,$41.22,0.257,30.63,3.5,2.0,1.0
100144,2024-01-25 00:00:00,Consumer,South,Furniture,70.0,3.0,$744.52,0.04,2144.22,5.0,4.0,22.29
101406,2024-08-22 08:00:00,Home Office,East,Furniture,63.0,1.0,$354.97,0.027,345.39,3.9,4.0,24.05
101337,2024-08-10 20:00:00,Corporate,Central,Office Supplies,32.0,1.0,$59.92,0.139,51.59,3.9,3.0,3.72
100141,2024-01-24 12:00:00,Consumer,South,Office Supplies,,5.0,$67.28,0.085,307.81,5.0,1.0,
101897,2024-11-12 04:00:00,Consumer,South,Office Supplies,,4.0,$30.45,0.32,,4.6,1.0,
101373,2024-08-16 20:00:00,Corporate,North,Office Supplies,51.0,5.0,$22.04,0.287,78.57,5.0,3.0,5.72
100561,2024-04-03 12:00:00,Consumer,West,Electronics,47.0,4.0,$101.75,0.147,347.17,,5.0,7.1
101087,2024-06-30 04:00:00,Corporate,East,Furniture,35.0,3.0,$185.86,0.232,428.22,4.6,5.0,
101347,2024-08-12 12:00:00,Consumer,East,Office Supplies,29.0,3.0,$23.51,0.286,50.36,3.9,6.0,
100852,2024-05-22 00:00:00,Home Office,West,Office Supplies,35.0,2.0,$11.92,0.075,22.05,5.0,4.0,7.36
